套件名稱,引用套件名稱,套件 Repo URL,License 名稱,License URL,備註
react-with-styles-interface-css,react-dates,airbnb/react-with-styles-interface-css/tree/master/packages/interface,未知,,非 GitHub 來源
react-with-styles,react-dates,https://github.com/airbnb/react-with-styles,MIT License,https://github.com/airbnb/react-with-styles/blob/master/LICENSE,
react,,https://github.com/facebook/react,MIT License,https://github.com/facebook/react/blob/main/LICENSE,
redent,@testing-library/jest-dom,https://github.com/sindresorhus/redent,MIT License,https://github.com/sindresorhus/redent/blob/main/license,
redux-mock-store,,https://github.com/arnaudbenard/redux-mock-store,MIT License,https://github.com/arnaudbenard/redux-mock-store/blob/master/LICENSE.md,
redux-saga,,https://github.com/redux-saga/redux-saga,MIT License,https://github.com/redux-saga/redux-saga/blob/main/LICENSE,
redux,@types/react-redux,https://github.com/reduxjs/redux,MIT License,https://github.com/reduxjs/redux/blob/master/LICENSE.md,
reflect.getprototypeof,"typed-array-byte-offset, typed-array-length",https://github.com/es-shims/Reflect.getPrototypeOf,MIT License,https://github.com/es-shims/Reflect.getPrototypeOf/blob/main/LICENSE,
regenerate-unicode-properties,regexpu-core,https://github.com/mathiasbynens/regenerate-unicode-properties,MIT License,https://github.com/mathiasbynens/regenerate-unicode-properties/blob/main/LICENSE-MIT.txt,
regenerate,"regenerate-unicode-properties, regexpu-core",https://github.com/mathiasbynens/regenerate,MIT License,https://github.com/mathiasbynens/regenerate/blob/main/LICENSE-MIT.txt,
regenerator-runtime,,https://github.com/facebook/regenerator,MIT License,https://github.com/facebook/regenerator/blob/main/LICENSE,
regexp.prototype.flags,"es-abstract, string.prototype.matchall",https://github.com/es-shims/RegExp.prototype.flags,MIT License,https://github.com/es-shims/RegExp.prototype.flags/blob/main/LICENSE,
regexpu-core,@babel/helper-create-regexp-features-plugin,https://github.com/mathiasbynens/regexpu-core,MIT License,https://github.com/mathiasbynens/regexpu-core/blob/main/LICENSE-MIT.txt,
regjsgen,regexpu-core,https://github.com/bnjmnt4n/regjsgen,MIT License,https://github.com/bnjmnt4n/regjsgen/blob/main/LICENSE-MIT.txt,
regjsparser,regexpu-core,https://github.com/jviereck/regjsparser,"BSD 2-Clause ""Simplified"" License",https://github.com/jviereck/regjsparser/blob/gh-pages/LICENSE.BSD,
require-directory,yargs,https://github.com/troygoode/node-require-directory,MIT License,https://github.com/troygoode/node-require-directory/blob/master/LICENSE,
require-main-filename,yargs,https://github.com/yargs/require-main-filename,ISC License,https://github.com/yargs/require-main-filename/blob/master/LICENSE.txt,
requires-port,url-parse,https://github.com/unshiftio/requires-port,MIT License,https://github.com/unshiftio/requires-port/blob/master/LICENSE,
resize-observer-polyfill,react-slick,https://github.com/que-etc/resize-observer-polyfill,MIT License,https://github.com/que-etc/resize-observer-polyfill/blob/master/LICENSE,
resolve-cwd,import-local,https://github.com/sindresorhus/resolve-cwd,MIT License,https://github.com/sindresorhus/resolve-cwd/blob/main/license,
resolve-from,"@istanbuljs/load-nyc-config, import-fresh, resolve-cwd",https://github.com/sindresorhus/resolve-from,MIT License,https://github.com/sindresorhus/resolve-from/blob/main/license,
resolve-pkg-maps,get-tsconfig,https://github.com/privatenumber/resolve-pkg-maps,MIT License,https://github.com/privatenumber/resolve-pkg-maps/blob/master/LICENSE,
resolve.exports,jest-resolve,https://github.com/lukeed/resolve.exports,MIT License,https://github.com/lukeed/resolve.exports/blob/master/license,
resolve,"@babel/helper-define-polyfill-provider, eslint-import-resolver-node, eslint-plugin-react, jest-resolve",https://github.com/browserify/resolve,MIT License,https://github.com/browserify/resolve/blob/main/LICENSE,
restore-cursor,cli-cursor,https://github.com/sindresorhus/restore-cursor,MIT License,https://github.com/sindresorhus/restore-cursor/blob/main/license,
reusify,fastq,https://github.com/mcollina/reusify,MIT License,https://github.com/mcollina/reusify/blob/master/LICENSE,
rfdc,"listr2, react-lottie-player",https://github.com/davidmarkclements/rfdc,MIT License,https://github.com/davidmarkclements/rfdc/blob/master/LICENSE,
rimraf,flat-cache,https://github.com/isaacs/rimraf,非標準 (BlueOak-1.0.0),https://github.com/isaacs/rimraf/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
rndm,csrf,https://github.com/crypto-utils/rndm,MIT License,https://github.com/crypto-utils/rndm/blob/master/LICENSE,
run-parallel,@nodelib/fs.scandir,https://github.com/feross/run-parallel,MIT License,https://github.com/feross/run-parallel/blob/master/LICENSE,
safe-array-concat,"es-abstract, es-iterator-helpers",https://github.com/ljharb/safe-array-concat,MIT License,https://github.com/ljharb/safe-array-concat/blob/main/LICENSE,
safe-buffer,"content-disposition, express, randombytes",https://github.com/feross/safe-buffer,MIT License,https://github.com/feross/safe-buffer/blob/master/LICENSE,
safe-push-apply,"es-abstract, own-keys",https://github.com/ljharb/safe-push-apply,MIT License,https://github.com/ljharb/safe-push-apply/blob/main/LICENSE,
safe-regex-test,"es-abstract, eslint-plugin-jsx-a11y, is-async-function, is-generator-function, is-symbol",https://github.com/ljharb/safe-regex-test,MIT License,https://github.com/ljharb/safe-regex-test/blob/main/LICENSE,
safer-buffer,iconv-lite,https://github.com/ChALkeR/safer-buffer,MIT License,https://github.com/ChALkeR/safer-buffer/blob/master/LICENSE,
saxes,jsdom,https://github.com/lddubeau/saxes,Other,https://github.com/lddubeau/saxes/blob/master/LICENSE,
scheduler,react-dom,https://github.com/facebook/react,MIT License,https://github.com/facebook/react/blob/main/LICENSE,
schema-utils,file-loader,https://github.com/webpack/schema-utils,MIT License,https://github.com/webpack/schema-utils/blob/main/LICENSE,
seedrandom,@tensorflow/tfjs-core,https://github.com/davidbau/seedrandom,非標準 (),,License type could not be determined
semver,"@babel/core, @babel/eslint-parser, @babel/helper-compilation-targets, @babel/helper-create-class-features-plugin, @babel/helper-create-regexp-features-plugin, @babel/plugin-transform-runtime, @babel/preset-env, @typescript-eslint/typescript-estree, babel-plugin-polyfill-corejs2, eslint-plugin-import, eslint-plugin-react, is-bun-module, istanbul-lib-instrument, jest-snapshot, make-dir, sharp",https://github.com/npm/node-semver,ISC License,https://github.com/npm/node-semver/blob/main/LICENSE,
send,"express, serve-static",https://github.com/pillarjs/send,MIT License,https://github.com/pillarjs/send/blob/master/LICENSE,
serialize-javascript,,https://github.com/yahoo/serialize-javascript,Other,https://github.com/yahoo/serialize-javascript/blob/main/LICENSE,
serve-static,express,https://github.com/expressjs/serve-static,MIT License,https://github.com/expressjs/serve-static/blob/master/LICENSE,
set-blocking,yargs,https://github.com/yargs/set-blocking,ISC License,https://github.com/yargs/set-blocking/blob/master/LICENSE.txt,
set-function-length,call-bind,https://github.com/ljharb/set-function-length,MIT License,https://github.com/ljharb/set-function-length/blob/main/LICENSE,
set-function-name,"iterator.prototype, regexp.prototype.flags, string.prototype.matchall",https://github.com/ljharb/set-function-name,MIT License,https://github.com/ljharb/set-function-name/blob/main/LICENSE,
set-proto,es-abstract,https://github.com/ljharb/set-proto,MIT License,https://github.com/ljharb/set-proto/blob/main/LICENSE,
setprototypeof,"express, http-errors",https://github.com/wesleytodd/setprototypeof,ISC License,https://github.com/wesleytodd/setprototypeof/blob/master/LICENSE,
shallow-equal,react-date-range,https://github.com/moroshko/shallow-equal,MIT License,https://github.com/moroshko/shallow-equal/blob/master/LICENSE,
shallowequal,styled-components,https://github.com/dashed/shallowequal,MIT License,https://github.com/dashed/shallowequal/blob/master/LICENSE,
sharp,next,https://github.com/lovell/sharp,Apache License 2.0,https://github.com/lovell/sharp/blob/main/LICENSE,
shebang-command,cross-spawn,https://github.com/kevva/shebang-command,MIT License,https://github.com/kevva/shebang-command/blob/master/license,
shebang-regex,shebang-command,https://github.com/sindresorhus/shebang-regex,MIT License,https://github.com/sindresorhus/shebang-regex/blob/main/license,
shell-quote,,https://github.com/ljharb/shell-quote,MIT License,https://github.com/ljharb/shell-quote/blob/main/LICENSE,
side-channel-list,side-channel,https://github.com/ljharb/side-channel-list,MIT License,https://github.com/ljharb/side-channel-list/blob/main/LICENSE,
side-channel-map,"side-channel, side-channel-weakmap",https://github.com/ljharb/side-channel-map,MIT License,https://github.com/ljharb/side-channel-map/blob/main/LICENSE,
side-channel-weakmap,side-channel,https://github.com/ljharb/side-channel-weakmap,MIT License,https://github.com/ljharb/side-channel-weakmap/blob/main/LICENSE,
side-channel,"internal-slot, qs, string.prototype.matchall",https://github.com/ljharb/side-channel,MIT License,https://github.com/ljharb/side-channel/blob/main/LICENSE,
signal-exit,"execa, restore-cursor, write-file-atomic",https://github.com/tapjs/signal-exit,非標準 (BlueOak-1.0.0),https://github.com/tapjs/signal-exit/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
signature_pad,react-signature-canvas,https://github.com/szimek/signature_pad,MIT License,https://github.com/szimek/signature_pad/blob/master/LICENSE,
simple-swizzle,color-string,https://github.com/qix-/node-simple-swizzle,MIT License,https://github.com/qix-/node-simple-swizzle/blob/master/LICENSE,
sisteransi,prompts,https://github.com/terkelg/sisteransi,MIT License,https://github.com/terkelg/sisteransi/blob/master/license,
slash,"@jest/console, @jest/core, @jest/reporters, @jest/test-sequencer, @jest/transform, babel-jest, globby, jest-circus, jest-config, jest-message-util, jest-resolve, jest-runtime",https://github.com/sindresorhus/slash,MIT License,https://github.com/sindresorhus/slash/blob/main/license,
slice-ansi,"cli-truncate, log-update",https://github.com/chalk/slice-ansi,MIT License,https://github.com/chalk/slice-ansi/blob/main/license,
source-map-js,postcss,https://github.com/7rulnik/source-map-js,Other,https://github.com/7rulnik/source-map-js/blob/patch-0.6.1/LICENSE,
source-map-support,jest-runner,https://github.com/evanw/node-source-map-support,MIT License,https://github.com/evanw/node-source-map-support/blob/master/LICENSE.md,
source-map,"escodegen, istanbul-lib-source-maps, source-map-support",https://github.com/mozilla/source-map,Other,https://github.com/mozilla/source-map/blob/master/LICENSE,
split-on-first,query-string,https://github.com/sindresorhus/split-on-first,MIT License,https://github.com/sindresorhus/split-on-first/blob/main/license,
sprintf-js,argparse,https://github.com/alexei/sprintf.js,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/alexei/sprintf.js/blob/master/LICENSE,
ssri,,https://github.com/npm/ssri,Other,https://github.com/npm/ssri/blob/main/LICENSE.md,
stable-hash,eslint-import-resolver-typescript,https://github.com/shuding/stable-hash,非標準 (),,License type could not be determined
stack-utils,"jest-circus, jest-message-util",https://github.com/tapjs/stack-utils,MIT License,https://github.com/tapjs/stack-utils/blob/main/LICENSE.md,
statuses,"express, finalhandler, http-errors, send",https://github.com/jshttp/statuses,MIT License,https://github.com/jshttp/statuses/blob/master/LICENSE,
stop-iteration-iterator,es-abstract,https://github.com/ljharb/stop-iteration-iterator,MIT License,https://github.com/ljharb/stop-iteration-iterator/blob/main/LICENSE,
streamsearch,busboy,https://github.com/mscdex/streamsearch,MIT License,https://github.com/mscdex/streamsearch/blob/master/LICENSE,
string-argv,lint-staged,https://github.com/mccormicka/string-argv,MIT License,https://github.com/mccormicka/string-argv/blob/master/LICENSE,
string-convert,json2mq,https://github.com/akiran/string-convert,MIT License,https://github.com/akiran/string-convert/blob/master/LICENSE,
string-length,"@jest/reporters, jest-watcher",https://github.com/sindresorhus/string-length,MIT License,https://github.com/sindresorhus/string-length/blob/main/license,
string-width,"cli-truncate, cliui, wrap-ansi, yargs",https://github.com/sindresorhus/string-width,MIT License,https://github.com/sindresorhus/string-width/blob/main/license,
string.prototype.includes,eslint-plugin-jsx-a11y,https://github.com/mathiasbynens/String.prototype.includes,MIT License,https://github.com/mathiasbynens/String.prototype.includes/blob/master/LICENSE,
string.prototype.matchall,eslint-plugin-react,https://github.com/es-shims/String.prototype.matchAll,MIT License,https://github.com/es-shims/String.prototype.matchAll/blob/main/LICENSE,
string.prototype.repeat,eslint-plugin-react,https://github.com/mathiasbynens/String.prototype.repeat,MIT License,https://github.com/mathiasbynens/String.prototype.repeat/blob/master/LICENSE-MIT.txt,
string.prototype.trim,es-abstract,https://github.com/es-shims/String.prototype.trim,MIT License,https://github.com/es-shims/String.prototype.trim/blob/main/LICENSE,
string.prototype.trimend,"es-abstract, eslint-plugin-import",https://github.com/es-shims/String.prototype.trimEnd,MIT License,https://github.com/es-shims/String.prototype.trimEnd/blob/main/LICENSE,
string.prototype.trimstart,es-abstract,https://github.com/es-shims/String.prototype.trimStart,MIT License,https://github.com/es-shims/String.prototype.trimStart/blob/main/LICENSE,
strip-ansi,"@jest/core, @jest/reporters, cliui, eslint, log-update, string-length, string-width, wrap-ansi",https://github.com/chalk/strip-ansi,MIT License,https://github.com/chalk/strip-ansi/blob/main/license,
strip-bom,"jest-runtime, tsconfig-paths",https://github.com/sindresorhus/strip-bom,MIT License,https://github.com/sindresorhus/strip-bom/blob/main/license,
strip-final-newline,execa,https://github.com/sindresorhus/strip-final-newline,MIT License,https://github.com/sindresorhus/strip-final-newline/blob/main/license,
strip-indent,redent,https://github.com/sindresorhus/strip-indent,MIT License,https://github.com/sindresorhus/strip-indent/blob/main/license,
strip-json-comments,"@eslint/eslintrc, jest-config",https://github.com/sindresorhus/strip-json-comments,MIT License,https://github.com/sindresorhus/strip-json-comments/blob/main/license,
styled-components,,https://github.com/styled-components/styled-components,MIT License,https://github.com/styled-components/styled-components/blob/main/LICENSE,
styled-jsx,next,https://github.com/vercel/styled-jsx,MIT License,https://github.com/vercel/styled-jsx/blob/main/license.md,
supports-color,"istanbul-lib-report, jest-worker, styled-components",https://github.com/chalk/supports-color,MIT License,https://github.com/chalk/supports-color/blob/main/license,
supports-preserve-symlinks-flag,resolve,https://github.com/inspect-js/node-supports-preserve-symlinks-flag,MIT License,https://github.com/inspect-js/node-supports-preserve-symlinks-flag/blob/main/LICENSE,
symbol-tree,jsdom,https://github.com/jsdom/js-symbol-tree,MIT License,https://github.com/jsdom/js-symbol-tree/blob/master/LICENSE,
tar,,https://github.com/isaacs/node-tar,非標準 (BlueOak-1.0.0),https://github.com/isaacs/node-tar/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
test-exclude,babel-plugin-istanbul,https://github.com/istanbuljs/test-exclude,ISC License,https://github.com/istanbuljs/test-exclude/blob/master/LICENSE.txt,
text-table,eslint,https://github.com/substack/text-table,,,無法取得 License: Repository not found
tiny-invariant,react-pdf,https://github.com/alexreardon/tiny-invariant,MIT License,https://github.com/alexreardon/tiny-invariant/blob/master/LICENSE,
tiny-warning,react-pdf,https://github.com/alexreardon/tiny-warning,MIT License,https://github.com/alexreardon/tiny-warning/blob/master/LICENSE,
tinyglobby,eslint-import-resolver-typescript,https://github.com/SuperchupuDev/tinyglobby,MIT License,https://github.com/SuperchupuDev/tinyglobby/blob/main/LICENSE,
tmpl,makeerror,https://github.com/daaku/nodejs-tmpl,Other,https://github.com/daaku/nodejs-tmpl/blob/master/license,
to-regex-range,fill-range,https://github.com/micromatch/to-regex-range,MIT License,https://github.com/micromatch/to-regex-range/blob/master/LICENSE,
toidentifier,http-errors,https://github.com/component/toidentifier,MIT License,https://github.com/component/toidentifier/blob/master/LICENSE,
tough-cookie,jsdom,https://github.com/salesforce/tough-cookie,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/salesforce/tough-cookie/blob/master/LICENSE,
tr46,whatwg-url,https://github.com/jsdom/tr46,MIT License,https://github.com/jsdom/tr46/blob/main/LICENSE.md,
trim-canvas,react-signature-canvas,https://github.com/agilgur5/trim-canvas,Other,https://github.com/agilgur5/trim-canvas/blob/master/LICENSE,
ts-api-utils,@typescript-eslint/typescript-estree,https://github.com/JoshuaKGoldberg/ts-api-utils,MIT License,https://github.com/JoshuaKGoldberg/ts-api-utils/blob/main/LICENSE.md,
tsconfig-paths,eslint-plugin-import,https://github.com/dividab/tsconfig-paths,MIT License,https://github.com/dividab/tsconfig-paths/blob/master/LICENSE,
tslib,"@dnd-kit/accessibility, @dnd-kit/core, @dnd-kit/sortable, @dnd-kit/utilities, @emnapi/core, @emnapi/runtime, @emnapi/wasi-threads, @swc/helpers, @tanem/svg-injector, @tybys/wasm-util, face-api.js, file-selector, react-rnd",https://github.com/Microsoft/tslib,BSD Zero Clause License,https://github.com/Microsoft/tslib/blob/main/LICENSE.txt,
tsscmp,csrf,https://github.com/suryagh/tsscmp,MIT License,https://github.com/suryagh/tsscmp/blob/master/LICENSE,
type-check,"levn, optionator",https://github.com/gkz/type-check,MIT License,https://github.com/gkz/type-check/blob/master/LICENSE,
type-detect,@sinonjs/commons,https://github.com/chaijs/type-detect,MIT License,https://github.com/chaijs/type-detect/blob/master/LICENSE,
type-fest,"ansi-escapes, globals",https://github.com/sindresorhus/type-fest,Creative Commons Zero v1.0 Universal,https://github.com/sindresorhus/type-fest/blob/main/license-cc0,
type-is,"body-parser, express",https://github.com/jshttp/type-is,MIT License,https://github.com/jshttp/type-is/blob/master/LICENSE,
typed-array-buffer,es-abstract,https://github.com/inspect-js/typed-array-buffer,MIT License,https://github.com/inspect-js/typed-array-buffer/blob/main/LICENSE,
typed-array-byte-length,es-abstract,https://github.com/inspect-js/typed-array-byte-length,MIT License,https://github.com/inspect-js/typed-array-byte-length/blob/main/LICENSE,
typed-array-byte-offset,es-abstract,https://github.com/inspect-js/typed-array-byte-offset,MIT License,https://github.com/inspect-js/typed-array-byte-offset/blob/main/LICENSE,
typed-array-length,es-abstract,https://github.com/inspect-js/typed-array-length,MIT License,https://github.com/inspect-js/typed-array-length/blob/main/LICENSE,
typescript-compare,typescript-tuple,https://github.com/ksxnodemodules/typescript-compare,MIT License,https://github.com/ksxnodemodules/typescript-compare/blob/master/LICENSE.md,
typescript-logic,typescript-compare,https://github.com/ksxnodemodules/typescript-logic,MIT License,https://github.com/ksxnodemodules/typescript-logic/blob/master/LICENSE.md,
typescript-tuple,@redux-saga/core,https://github.com/ksxnodemodules/typescript-tuple,MIT License,https://github.com/ksxnodemodules/typescript-tuple/blob/master/LICENSE.md,
uid-safe,csrf,https://github.com/crypto-utils/uid-safe,MIT License,https://github.com/crypto-utils/uid-safe/blob/master/LICENSE,
unbox-primitive,es-abstract,https://github.com/ljharb/unbox-primitive,MIT License,https://github.com/ljharb/unbox-primitive/blob/main/LICENSE,
undici-types,@types/node,https://github.com/nodejs/undici,MIT License,https://github.com/nodejs/undici/blob/main/LICENSE,
unicode-canonical-property-names-ecmascript,unicode-match-property-ecmascript,https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript,MIT License,https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript/blob/main/LICENSE-MIT.txt,
unicode-match-property-ecmascript,regexpu-core,https://github.com/mathiasbynens/unicode-match-property-ecmascript,MIT License,https://github.com/mathiasbynens/unicode-match-property-ecmascript/blob/main/LICENSE-MIT.txt,
unicode-match-property-value-ecmascript,regexpu-core,https://github.com/mathiasbynens/unicode-match-property-value-ecmascript,MIT License,https://github.com/mathiasbynens/unicode-match-property-value-ecmascript/blob/main/LICENSE-MIT.txt,
unicode-property-aliases-ecmascript,unicode-match-property-ecmascript,https://github.com/mathiasbynens/unicode-property-aliases-ecmascript,MIT License,https://github.com/mathiasbynens/unicode-property-aliases-ecmascript/blob/main/LICENSE-MIT.txt,
universalify,tough-cookie,https://github.com/RyanZim/universalify,MIT License,https://github.com/RyanZim/universalify/blob/master/LICENSE,
unpipe,"body-parser, finalhandler, raw-body",https://github.com/stream-utils/unpipe,MIT License,https://github.com/stream-utils/unpipe/blob/master/LICENSE,
unrs-resolver,eslint-import-resolver-typescript,https://github.com/unrs/unrs-resolver,MIT License,https://github.com/unrs/unrs-resolver/blob/main/LICENSE,
unset-value,,https://github.com/jonschlinkert/unset-value,MIT License,https://github.com/jonschlinkert/unset-value/blob/master/LICENSE,
update-browserslist-db,browserslist,https://github.com/browserslist/update-db,MIT License,https://github.com/browserslist/update-db/blob/main/LICENSE,
uri-js,ajv,https://github.com/garycourt/uri-js,Other,https://github.com/garycourt/uri-js/blob/master/LICENSE,
url-parse,tough-cookie,https://github.com/unshiftio/url-parse,MIT License,https://github.com/unshiftio/url-parse/blob/master/LICENSE,
util,path,https://github.com/browserify/node-util,MIT License,https://github.com/browserify/node-util/blob/master/LICENSE,
utils-merge,express,https://github.com/jaredhanson/utils-merge,MIT License,https://github.com/jaredhanson/utils-merge/blob/master/LICENSE,
uuid,,https://github.com/uuidjs/uuid,MIT License,https://github.com/uuidjs/uuid/blob/main/LICENSE.md,
v8-to-istanbul,@jest/reporters,https://github.com/istanbuljs/v8-to-istanbul,ISC License,https://github.com/istanbuljs/v8-to-istanbul/blob/master/LICENSE.txt,
vary,express,https://github.com/jshttp/vary,MIT License,https://github.com/jshttp/vary/blob/master/LICENSE,
void-elements,html-parse-stringify,https://github.com/pugjs/void-elements,MIT License,https://github.com/pugjs/void-elements/blob/master/LICENSE,
w3c-xmlserializer,jsdom,https://github.com/jsdom/w3c-xmlserializer,MIT License,https://github.com/jsdom/w3c-xmlserializer/blob/main/LICENSE.md,
walker,jest-haste-map,https://github.com/daaku/nodejs-walker,Other,https://github.com/daaku/nodejs-walker/blob/master/LICENSE,
web-streams-polyfill,,https://github.com/MattiasBuelens/web-streams-polyfill,MIT License,https://github.com/MattiasBuelens/web-streams-polyfill/blob/master/LICENSE,
webidl-conversions,"domexception, jsdom, whatwg-url",https://github.com/jsdom/webidl-conversions,"BSD 2-Clause ""Simplified"" License",https://github.com/jsdom/webidl-conversions/blob/main/LICENSE.md,
whatwg-encoding,"html-encoding-sniffer, jsdom",https://github.com/jsdom/whatwg-encoding,非標準 (),,License type could not be determined
whatwg-mimetype,"data-urls, jsdom",https://github.com/jsdom/whatwg-mimetype,MIT License,https://github.com/jsdom/whatwg-mimetype/blob/main/LICENSE.txt,
whatwg-url,"data-urls, jsdom",https://github.com/jsdom/whatwg-url,MIT License,https://github.com/jsdom/whatwg-url/blob/main/LICENSE.txt,
which-boxed-primitive,"unbox-primitive, which-builtin-type",https://github.com/inspect-js/which-boxed-primitive,MIT License,https://github.com/inspect-js/which-boxed-primitive/blob/main/LICENSE,
which-builtin-type,reflect.getprototypeof,https://github.com/inspect-js/which-builtin-type,MIT License,https://github.com/inspect-js/which-builtin-type/blob/main/LICENSE,
which-collection,which-builtin-type,https://github.com/inspect-js/which-collection,MIT License,https://github.com/inspect-js/which-collection/blob/main/LICENSE,
which-module,yargs,https://github.com/nexdrew/which-module,ISC License,https://github.com/nexdrew/which-module/blob/master/LICENSE,
which-typed-array,"es-abstract, is-typed-array, which-builtin-type",https://github.com/inspect-js/which-typed-array,MIT License,https://github.com/inspect-js/which-typed-array/blob/main/LICENSE,
which,cross-spawn,https://github.com/npm/node-which,ISC License,https://github.com/npm/node-which/blob/main/LICENSE,
word-wrap,optionator,https://github.com/jonschlinkert/word-wrap,MIT License,https://github.com/jonschlinkert/word-wrap/blob/master/LICENSE,
wrap-ansi,"cliui, listr2, log-update",https://github.com/chalk/wrap-ansi,MIT License,https://github.com/chalk/wrap-ansi/blob/main/license,
wrappy,"inflight, once",https://github.com/npm/wrappy,ISC License,https://github.com/npm/wrappy/blob/main/LICENSE,
write-file-atomic,@jest/transform,https://github.com/npm/write-file-atomic,ISC License,https://github.com/npm/write-file-atomic/blob/main/LICENSE.md,
ws,jsdom,https://github.com/websockets/ws,MIT License,https://github.com/websockets/ws/blob/master/LICENSE,
xml-name-validator,"jsdom, w3c-xmlserializer",https://github.com/jsdom/xml-name-validator,Apache License 2.0,https://github.com/jsdom/xml-name-validator/blob/main/LICENSE.txt,
xmlchars,saxes,https://github.com/lddubeau/xmlchars,MIT License,https://github.com/lddubeau/xmlchars/blob/master/LICENSE,
y18n,yargs,https://github.com/yargs/y18n,ISC License,https://github.com/yargs/y18n/blob/master/LICENSE,
yallist,"lru-cache, minipass, minizlib, tar",https://github.com/isaacs/yallist,Other,https://github.com/isaacs/yallist/blob/main/LICENSE.md,
yaml,lint-staged,https://github.com/eemeli/yaml,ISC License,https://github.com/eemeli/yaml/blob/main/LICENSE,
yargs-parser,yargs,https://github.com/yargs/yargs-parser,ISC License,https://github.com/yargs/yargs-parser/blob/main/LICENSE.txt,
yargs,"jest-cli, qrcode",https://github.com/yargs/yargs,MIT License,https://github.com/yargs/yargs/blob/main/LICENSE,
yocto-queue,,https://github.com/sindresorhus/yocto-queue,MIT License,https://github.com/sindresorhus/yocto-queue/blob/main/license,
